borough_gss,borough_name,year,metric,value,source,geography_native,notes
E09000009,Ealing,2012,wellbeing_anxiety,3.58,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 3.24-3.92"
E09000009,Ealing,2012,wellbeing_happiness,7.41,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.17-7.66"
E09000009,Ealing,2012,wellbeing_life_satisfaction,7.22,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.02-7.42"
E09000009,Ealing,2012,wellbeing_worthwhile,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.29-7.66"
E09000009,Ealing,2013,wellbeing_anxiety,3.38,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 3.05-3.7"
E09000009,Ealing,2013,wellbeing_happiness,7.2,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 6.93-7.46"
E09000009,Ealing,2013,wellbeing_life_satisfaction,7.24,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.02-7.47"
E09000009,Ealing,2013,wellbeing_worthwhile,7.59,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.4-7.77"
E09000009,Ealing,2014,wellbeing_anxiety,3.36,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 3.05-3.67"
E09000009,Ealing,2014,wellbeing_happiness,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.25-7.69"
E09000009,Ealing,2014,wellbeing_life_satisfaction,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.41-7.78"
E09000009,Ealing,2014,wellbeing_worthwhile,7.83,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.65-8.01"
E09000009,Ealing,2015,wellbeing_anxiety,3.35,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_worse; 95% CI 2.92-3.78"
E09000009,Ealing,2015,wellbeing_happiness,7.52,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.23-7.81"
E09000009,Ealing,2015,wellbeing_life_satisfaction,7.65,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.42-7.89"
E09000009,Ealing,2015,wellbeing_worthwhile,7.84,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.61-8.06"
E09000009,Ealing,2016,wellbeing_anxiety,3.35,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_worse; 95% CI 2.99-3.71"
E09000009,Ealing,2016,wellbeing_happiness,7.35,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.07-7.63"
E09000009,Ealing,2016,wellbeing_life_satisfaction,7.42,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.17-7.66"
E09000009,Ealing,2016,wellbeing_worthwhile,7.7,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.51-7.89"
E09000009,Ealing,2017,wellbeing_anxiety,3.23,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_worse; 95% CI 2.91-3.55"
E09000009,Ealing,2017,wellbeing_happiness,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.44-7.95"
E09000009,Ealing,2017,wellbeing_life_satisfaction,7.55,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.28-7.81"
E09000009,Ealing,2017,wellbeing_worthwhile,7.84,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.61-8.06"
E09000009,Ealing,2018,wellbeing_anxiety,3.4,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_worse; 95% CI 3.03-3.77"
E09000009,Ealing,2018,wellbeing_happiness,7.61,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.37-7.84"
E09000009,Ealing,2018,wellbeing_life_satisfaction,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.31-7.75"
E09000009,Ealing,2018,wellbeing_worthwhile,7.97,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.79-8.16"
E09000009,Ealing,2019,wellbeing_anxiety,2.98,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 2.64-3.32"
E09000009,Ealing,2019,wellbeing_happiness,7.48,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.19-7.77"
E09000009,Ealing,2019,wellbeing_life_satisfaction,7.61,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.37-7.85"
E09000009,Ealing,2019,wellbeing_worthwhile,7.75,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.53-7.97"
E09000009,Ealing,2020,wellbeing_anxiety,3.28,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 2.8-3.77"
E09000009,Ealing,2020,wellbeing_happiness,7.32,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.99-7.66"
E09000009,Ealing,2020,wellbeing_life_satisfaction,7.21,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.94-7.48"
E09000009,Ealing,2020,wellbeing_worthwhile,7.64,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.35-7.93"
E09000009,Ealing,2021,wellbeing_anxiety,3.3,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_worse; 95% CI 2.86-3.74"
E09000009,Ealing,2021,wellbeing_happiness,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.26-7.94"
E09000009,Ealing,2021,wellbeing_life_satisfaction,7.69,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.45-7.92"
E09000009,Ealing,2021,wellbeing_worthwhile,7.93,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.69-8.17"
E09000009,Ealing,2022,wellbeing_anxiety,3.64,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_worse; 95% CI 3.04-4.23"
E09000009,Ealing,2022,wellbeing_happiness,7.25,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 6.87-7.63"
E09000009,Ealing,2022,wellbeing_life_satisfaction,7.28,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 6.88-7.68"
E09000009,Ealing,2022,wellbeing_worthwhile,7.48,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.06-7.9"
E09000010,Enfield,2011,wellbeing_anxiety,3.15,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_worse; 95% CI 2.87-3.43"
E09000010,Enfield,2011,wellbeing_happiness,7.16,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 6.95-7.38"
E09000010,Enfield,2011,wellbeing_life_satisfaction,7.23,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.04-7.42"
E09000010,Enfield,2011,wellbeing_worthwhile,7.57,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.4-7.75"
E09000010,Enfield,2012,wellbeing_anxiety,2.54,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 2.27-2.81"
E09000010,Enfield,2012,wellbeing_happiness,7.42,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.23-7.61"
E09000010,Enfield,2012,wellbeing_life_satisfaction,7.24,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.06-7.43"
E09000010,Enfield,2012,wellbeing_worthwhile,7.59,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.42-7.76"
E09000010,Enfield,2013,wellbeing_anxiety,2.57,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 2.28-2.85"
E09000010,Enfield,2013,wellbeing_happiness,7.4,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.2-7.6"
E09000010,Enfield,2013,wellbeing_life_satisfaction,7.28,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.09-7.47"
E09000010,Enfield,2013,wellbeing_worthwhile,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.33-7.72"
E09000010,Enfield,2014,wellbeing_anxiety,2.19,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 1.92-2.46"
E09000010,Enfield,2014,wellbeing_happiness,7.46,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.26-7.66"
E09000010,Enfield,2014,wellbeing_life_satisfaction,7.45,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.27-7.63"
E09000010,Enfield,2014,wellbeing_worthwhile,7.71,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.54-7.88"
E09000010,Enfield,2015,wellbeing_anxiety,2.49,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_worse; 95% CI 2.2-2.79"
E09000010,Enfield,2015,wellbeing_happiness,7.4,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.21-7.6"
E09000010,Enfield,2015,wellbeing_life_satisfaction,7.3,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.11-7.49"
E09000010,Enfield,2015,wellbeing_worthwhile,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.41-7.79"
E09000010,Enfield,2016,wellbeing_anxiety,2.96,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_worse; 95% CI 2.62-3.31"
E09000010,Enfield,2016,wellbeing_happiness,7.23,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 6.93-7.53"
E09000010,Enfield,2016,wellbeing_life_satisfaction,7.29,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.05-7.53"
E09000010,Enfield,2016,wellbeing_worthwhile,7.81,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.6-8.02"
E09000010,Enfield,2017,wellbeing_anxiety,2.63,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_worse; 95% CI 2.3-2.96"
E09000010,Enfield,2017,wellbeing_happiness,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.44-7.92"
E09000010,Enfield,2017,wellbeing_life_satisfaction,7.34,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.14-7.54"
E09000010,Enfield,2017,wellbeing_worthwhile,7.98,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.8-8.15"
E09000010,Enfield,2018,wellbeing_anxiety,2.96,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_worse; 95% CI 2.6-3.32"
E09000010,Enfield,2018,wellbeing_happiness,7.35,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.05-7.64"
E09000010,Enfield,2018,wellbeing_life_satisfaction,7.37,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.13-7.61"
E09000010,Enfield,2018,wellbeing_worthwhile,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.44-7.92"
E09000010,Enfield,2019,wellbeing_anxiety,3.12,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 2.72-3.53"
E09000010,Enfield,2019,wellbeing_happiness,7.27,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 6.96-7.58"
E09000010,Enfield,2019,wellbeing_life_satisfaction,7.2,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 6.95-7.44"
E09000010,Enfield,2019,wellbeing_worthwhile,7.6,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.34-7.85"
E09000010,Enfield,2020,wellbeing_anxiety,3.51,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 3.06-3.97"
E09000010,Enfield,2020,wellbeing_happiness,6.96,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.6-7.31"
E09000010,Enfield,2020,wellbeing_life_satisfaction,6.86,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 6.59-7.12"
E09000010,Enfield,2020,wellbeing_worthwhile,7.62,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_better; 95% CI 7.34-7.89"
E09000010,Enfield,2021,wellbeing_anxiety,3.2,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_worse; 95% CI 2.76-3.63"
E09000010,Enfield,2021,wellbeing_happiness,7.33,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 6.95-7.72"
E09000010,Enfield,2021,wellbeing_life_satisfaction,7.41,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.15-7.67"
E09000010,Enfield,2021,wellbeing_worthwhile,7.7,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2021-22 assigned to start year; higher_is_better; 95% CI 7.44-7.96"
E09000010,Enfield,2022,wellbeing_anxiety,2.33,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_worse; 95% CI 1.87-2.79"
E09000010,Enfield,2022,wellbeing_happiness,7.41,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.03-7.78"
E09000010,Enfield,2022,wellbeing_life_satisfaction,7.41,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.07-7.75"
E09000010,Enfield,2022,wellbeing_worthwhile,7.8,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2022-23 assigned to start year; higher_is_better; 95% CI 7.5-8.1"
E09000011,Greenwich,2011,wellbeing_anxiety,3.38,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_worse; 95% CI 3.1-3.65"
E09000011,Greenwich,2011,wellbeing_happiness,7.08,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 6.84-7.31"
E09000011,Greenwich,2011,wellbeing_life_satisfaction,7.18,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 6.98-7.39"
E09000011,Greenwich,2011,wellbeing_worthwhile,7.36,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2011-12 assigned to start year; higher_is_better; 95% CI 7.15-7.56"
E09000011,Greenwich,2012,wellbeing_anxiety,3.62,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_worse; 95% CI 3.31-3.93"
E09000011,Greenwich,2012,wellbeing_happiness,7.05,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 6.8-7.29"
E09000011,Greenwich,2012,wellbeing_life_satisfaction,7.15,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 6.96-7.35"
E09000011,Greenwich,2012,wellbeing_worthwhile,7.53,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2012-13 assigned to start year; higher_is_better; 95% CI 7.36-7.71"
E09000011,Greenwich,2013,wellbeing_anxiety,3.27,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_worse; 95% CI 2.91-3.62"
E09000011,Greenwich,2013,wellbeing_happiness,7.2,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 6.88-7.53"
E09000011,Greenwich,2013,wellbeing_life_satisfaction,7.15,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 6.91-7.38"
E09000011,Greenwich,2013,wellbeing_worthwhile,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2013-14 assigned to start year; higher_is_better; 95% CI 7.47-7.89"
E09000011,Greenwich,2014,wellbeing_anxiety,3.52,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_worse; 95% CI 3.17-3.88"
E09000011,Greenwich,2014,wellbeing_happiness,7.16,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 6.92-7.41"
E09000011,Greenwich,2014,wellbeing_life_satisfaction,7.33,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.12-7.55"
E09000011,Greenwich,2014,wellbeing_worthwhile,7.67,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2014-15 assigned to start year; higher_is_better; 95% CI 7.48-7.86"
E09000011,Greenwich,2015,wellbeing_anxiety,3.55,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_worse; 95% CI 3.15-3.95"
E09000011,Greenwich,2015,wellbeing_happiness,7.07,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 6.74-7.41"
E09000011,Greenwich,2015,wellbeing_life_satisfaction,7.23,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 6.98-7.47"
E09000011,Greenwich,2015,wellbeing_worthwhile,7.64,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2015-16 assigned to start year; higher_is_better; 95% CI 7.42-7.86"
E09000011,Greenwich,2016,wellbeing_anxiety,3.37,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_worse; 95% CI 2.99-3.76"
E09000011,Greenwich,2016,wellbeing_happiness,7.27,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.01-7.54"
E09000011,Greenwich,2016,wellbeing_life_satisfaction,7.27,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.02-7.52"
E09000011,Greenwich,2016,wellbeing_worthwhile,7.68,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2016-17 assigned to start year; higher_is_better; 95% CI 7.49-7.88"
E09000011,Greenwich,2017,wellbeing_anxiety,3.15,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_worse; 95% CI 2.84-3.46"
E09000011,Greenwich,2017,wellbeing_happiness,7.44,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.2-7.68"
E09000011,Greenwich,2017,wellbeing_life_satisfaction,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.25-7.69"
E09000011,Greenwich,2017,wellbeing_worthwhile,7.73,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2017-18 assigned to start year; higher_is_better; 95% CI 7.53-7.94"
E09000011,Greenwich,2018,wellbeing_anxiety,2.98,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_worse; 95% CI 2.64-3.31"
E09000011,Greenwich,2018,wellbeing_happiness,7.36,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.07-7.65"
E09000011,Greenwich,2018,wellbeing_life_satisfaction,7.54,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.32-7.77"
E09000011,Greenwich,2018,wellbeing_worthwhile,7.81,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2018-19 assigned to start year; higher_is_better; 95% CI 7.59-8.03"
E09000011,Greenwich,2019,wellbeing_anxiety,3.49,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_worse; 95% CI 3.14-3.84"
E09000011,Greenwich,2019,wellbeing_happiness,7.47,ONS personal well-being estimates by local authority (time series v4),borough,"Happiness, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.24-7.7"
E09000011,Greenwich,2019,wellbeing_life_satisfaction,7.48,ONS personal well-being estimates by local authority (time series v4),borough,"Life satisfaction, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.28-7.69"
E09000011,Greenwich,2019,wellbeing_worthwhile,7.89,ONS personal well-being estimates by local authority (time series v4),borough,"Worthwhile, mean rating 0-10, financial year 2019-20 assigned to start year; higher_is_better; 95% CI 7.7-8.07"
E09000011,Greenwich,2020,wellbeing_anxiety,3.33,ONS personal well-being estimates by local authority (time series v4),borough,"Anxiety, mean rating 0-10, financial year 2020-21 assigned to start year; higher_is_worse; 95% CI 2.89-3.77"
